temperature_c,residence_time_s,steam_hc_kgkg,pressure_bar,ramp_exponent,x_c2h6,s_c2h4_mol,heat_MJ_per_kg_ethane,y_c2h4_kg_per_kg_ethane,y_ch4_kg_per_kg_ethane,y_h2_kg_per_kg_ethane,y_c2h2_kg_per_kg_ethane,y_c3h6_kg_per_kg_ethane,y_c3h8_kg_per_kg_ethane,carbon_residual,hydrogen_residual,oxygen_residual
961.9544382860772,0.08187506926252534,0.2534134338930322,1.0454517946968331,2.9181754544481224,0.5190416429570777,0.9256433120765324,3.8304441519367756,0.44823651728515973,0.02726523005783788,0.03176173406856051,0.007501132997318594,0.0,0.003882616690907101,-1.887379141862766e-14,2.1147174861350982e-14,4.593243646489451e-14
981.3259989459083,0.46701851715341175,0.3764932438382893,1.2063570141979163,3.9523217357044746,0.9486996249770386,0.864966923212302,6.15604077680201,0.7655782621782387,0.06771031603188661,0.05935475045509025,0.055372136064649,0.0,0.0005657931014527902,-4.9960036108132044e-15,-5.6300130409843726e-15,1.6253305866736328e-14
906.2922110935162,0.0245132654220608,0.13935781840633674,1.7807702979255513,3.5302369064704497,0.058935310685682585,0.9525926189787091,1.4192816590247908,0.052377426246917096,0.00200961461594936,0.00367525828688269,0.00011198200332878126,0.0,0.0005042375026211134,-2.3314683517128287e-15,2.747557261206752e-16,1.6108440835886987e-14
829.7388514144421,0.14324229509090794,0.6002971821298559,3.667548002457475,2.2377096113082393,0.1327022018916515,0.9766913200071191,1.6002278660949234,0.12091963336637966,0.002601024323793657,0.008567979283527465,0.00020417393342877705,0.0,0.00032632463135084467,3.1086244689504383e-15,1.1096696332314928e-15,-5.7616663736726566e-15
927.5315640074996,0.02386018116926957,0.5843469598579438,1.4004112295568785,1.3410785679921582,0.21885346914238168,0.9478883176390673,2.5346683442259907,0.19354054984423416,0.008060020161949658,0.013675833839072614,0.0014293808072491283,0.0,0.001803222952835654,5.10702591327572e-15,4.6918251496662145e-15,-1.0244311808005222e-14
752.2270490019504,0.06521103701646325,0.0683855784221285,4.916199972432139,3.976490311102027,0.00457548982393563,0.9803717417832275,0.44769434770233474,0.0041849448872568265,6.691730068860849e-05,0.0002974407080903738,3.9035427413842026e-07,0.0,3.7867662317808186e-06,-2.1094237467877974e-15,-1.140830514217378e-15,3.586563897224322e-14
891.7071018428497,0.053728032664994534,0.6229428638336714,3.6499754225700465,0.6616765936426348,0.41515528741331853,0.9581089565161547,3.252244480287188,0.371096482673706,0.013773537955749699,0.026214912413295027,0.002408369094381207,0.0,0.0015073934340314506,-7.771561172376096e-15,1.319144069753385e-15,1.0890881303632331e-14
947.4776869944052,0.02966419963928821,0.38055458404981163,2.0812729349644576,1.1265225956255807,0.42780462572567857,0.9383072683591771,3.443174465537098,0.37450008551437025,0.019393805911109726,0.02641592496156362,0.004145275122720109,0.0,0.0030192741908788294,3.9968028886505635e-15,1.4659601801622364e-15,-1.1885105007817201e-14
929.0473439317184,0.627696914093035,0.031993687571746914,2.819261115475794,2.7220513765472676,0.8261182172333759,0.9012982905680994,4.766829463866758,0.6946597106281006,0.0678350553802861,0.04790868490999877,0.014326623531450053,0.0,0.0012811781094943459,1.1324274851176597e-14,-4.479575369445168e-14,-3.898055702016974e-15
982.9711597340606,0.8393665274586423,0.26983135591339114,2.9504383154309135,2.6221328559051456,0.93713331236798,0.7876602346056677,5.663737370236506,0.6886549302878591,0.1312407891014689,0.05132720695868853,0.06495218506585308,0.0,0.0008538869227949241,4.440892098500626e-16,-2.0593096132831527e-15,1.2325049063373972e-15
