temperature_c,residence_time_s,steam_hc_kgkg,pressure_bar,ramp_exponent,x_c2h6,s_c2h4_mol,heat_MJ_per_kg_ethane,y_c2h4_kg_per_kg_ethane,y_ch4_kg_per_kg_ethane,y_h2_kg_per_kg_ethane,y_c2h2_kg_per_kg_ethane,y_c2h6_kg_per_kg_ethane,y_co_kg_per_kg_ethane,y_co2_kg_per_kg_ethane,y_c3_kg_per_kg_ethane,y_c4plus_kg_per_kg_ethane,carbon_residual,hydrogen_residual,oxygen_residual,mass_residual
937.2989541015475,1.3828980036848557,0.4759600122448504,4.483703281744385,0.6409396953860004,0.9258780686812744,0.49536677460598366,4.374755813601458,0.427899752918789,0.24897995830439845,0.04587230094991703,0.015892316115836757,0.07412193131872563,0.005124816049064559,2.2672893677440165e-05,0.0104448921948805,0.1747712472320795,-1.2266854199083355e-12,5.674741203646239e-12,-1.0984066338850838e-12,-3.3306690738754696e-16
798.1865704907741,0.2554027538260688,0.254032931556734,2.162478610877127,1.6011920875762276,0.05612558219391739,0.9569362734916375,0.9446000316327023,0.050107789089357625,0.0008915809232317347,0.0036091930795657643,2.2653895778570174e-05,0.9438744178060826,6.014812370580413e-09,7.145409327217047e-14,0.00011449355220331827,0.0013699855936153396,-3.097522238704187e-14,1.3073567357246025e-13,-2.74922539695438e-14,-2.220446049250313e-16
926.763819670844,0.44672375601838205,0.16807780293299152,1.1325765133418024,0.7254226869049928,0.8967998289508756,0.8227752135751638,5.237743576508157,0.6883955927702532,0.0624209049921781,0.05693393259078999,0.012881099902337033,0.10320017104912443,0.00022287407349240053,7.133010088478994e-08,0.007161646612105978,0.06884792878817393,-1.822986206434507e-13,7.959777900105043e-13,-1.9450207008385407e-13,0.0
857.1554286923056,0.25370598836814096,0.13344643060602648,1.9929746993837607,2.5130560340537182,0.16245974795761908,0.9412158451430074,1.6516910643635687,0.1426580783013933,0.0037363045480044163,0.010327287321697881,0.00017518021137804396,0.8375402520423809,1.1086807195793803e-07,1.931249701414478e-12,0.0010155117793942548,0.0045182487346476785,3.26405569239796e-14,-1.2884157227455127e-13,2.018641184441284e-14,0.0
750.4030271050764,0.15602255519602534,0.2320258817078437,1.973376396433638,2.088205333456752,0.007056015125769699,0.9647827814857722,0.48819749049875105,0.006351121362202889,8.972609572346235e-05,0.0004564373752773026,4.2087169266142355e-07,0.9929439848742303,6.074249016867049e-12,9.34982542507265e-18,2.4995400831767192e-06,0.0001522033804452216,8.881784197001252e-16,2.622091940969336e-16,-7.023291932931179e-15,-6.661338147750939e-16
906.8824995240939,0.029778783093646077,0.4138662316932327,1.5254464880783654,2.996902029761581,0.08090113907805452,0.9507473004219807,1.6853223035399576,0.07175978055749761,0.001650474228044421,0.005156243180359354,8.752037780390067e-05,0.9190988609219455,1.2491491499051196e-08,1.76516645117238e-13,0.0003314818471969257,0.001829610932448688,-9.658940314238862e-15,3.16449329751708e-14,-3.3749735234074983e-15,-2.220446049250313e-16
777.0793691805657,0.0770154414628072,0.3445214171290807,2.504241732076347,1.4687918048671242,0.010806978344208518,0.9631606420506528,0.6630318268957818,0.009711009373216655,0.0001450120894890666,0.0006978853141205889,1.0621964455323141e-06,0.9891930216557915,2.820165697003391e-11,7.589333960485302e-17,5.846307603904648e-06,0.00024005576241580332,-5.773159728050814e-15,3.7265571231274203e-16,1.64101960276087e-14,6.661338147750939e-16
848.8487861948573,0.05783800127590981,0.2752716343428538,4.924378553793464,0.5375321991604808,0.12029435294703472,0.9404932468001336,1.4862916202273737,0.10555098402167025,0.002708952359513846,0.007630851019350893,0.00010969263744209868,0.8797056470529653,1.0229904586345067e-07,3.1591817832970288e-12,0.0006247138553727966,0.003649615243939715,2.9332092310596636e-13,-1.2952433125588172e-12,2.6857097378711865e-13,0.0
907.3739879841028,0.050185535676544483,0.2381132804411521,4.713152074611276,1.6112099397324886,0.19266733868024766,0.930863507942594,2.0785878599137484,0.16732293284710836,0.005293767496546408,0.012133976001986973,0.00034044748003993496,0.8073326613197523,3.4545041700462495e-07,1.2928512073883446e-11,0.0016142448162887776,0.005910702355657969,1.5987211554602254e-13,-7.049325020239142e-13,1.5209864112161962e-13,-2.220446049250313e-16
997.5187704567948,0.46107601298200906,0.4559832364539844,2.0201081664220673,2.8533286565936815,0.9443888060191835,0.7718947903893562,6.114607960912867,0.6800961323672025,0.07778971721622377,0.06110514905148066,0.03235426163073358,0.055611193980816515,0.0011012984110526747,1.2405877806315022e-06,0.008051925415569351,0.08434625847849775,-9.622302954426232e-13,4.33118833609276e-12,-7.98777146343955e-13,-3.3306690738754696e-16
